MPAnoIso,Signal Peptide (PredSi),Signal Peptide (SignalP),Signal Peptide (Phobius),SPC,cirfessScore,Topology
Q8BGT5,No,No,No,0,0,No
Q8BGT6,No,No,No,0,0,No
Q8BGT7,No,No,No,0,0,No
Q8BGT8,No,No,No,0,0,No
Q8BGT9,No,Yes,Yes,0,22,No
Q8BGU2,Yes,Yes,Yes,0,17,No
Q8BGU5,No,No,No,0,0,No
Q8BGV0,No,No,Yes,0,10,No
Q8BGV3,Yes,Yes,Yes,0,60,Yes
Q8BGV4,No,No,No,0,0,No
Q8BGV5,No,No,No,0,0,No
Q8BGV7,No,No,No,0,0,No
Q8BGV8,No,No,No,0,0,No
Q8BGV9,No,No,No,0,0,No
Q8BGW0,No,No,No,0,0,No
Q8BGW1,No,No,No,0,0,No
Q8BGW2,No,Yes,No,0,0,No
Q8BGW3,No,No,No,0,0,No
Q8BGW4,No,No,No,0,0,No
Q8BGW5,No,No,No,0,0,No
Q8BGW6,No,No,No,0,0,No
Q8BGW8,No,No,No,0,0,No
Q8BGW9,Yes,Yes,No,0,0,No
Q8BGX0,No,No,No,0,0,No
Q8BGX1,No,No,No,0,0,No
Q8BGX2,No,No,No,0,0,No
Q8BGX3,Yes,Yes,No,0,42,Yes
Q8BGX4,No,No,No,0,0,No
Q8BGX7,No,No,No,0,0,No
Q8BGY2,No,No,No,0,0,No
Q8BGY3,Yes,No,Yes,0,12,No
Q8BGY4,No,No,No,0,0,No
Q8BGY5,No,Yes,No,0,10,Yes
Q8BGY6,No,No,No,0,66,No
Q8BGY7,No,No,No,0,0,No
Q8BGY9,No,Yes,No,0,10,Yes
Q8BGZ1,No,No,No,0,0,No
Q8BGZ2,No,No,No,0,0,No
Q8BGZ3,No,No,No,0,0,No
Q8BGZ4,No,Yes,Yes,0,33,No
Q8BGZ7,No,No,No,0,0,No
Q8BGZ8,Yes,Yes,Yes,0,42,Yes
Q8BH00,No,No,No,0,0,No
Q8BH01,Yes,Yes,Yes,0,29,No
Q8BH02,No,No,No,0,2,No
Q8BH04,No,No,No,0,0,No
Q8BH05,No,No,No,0,0,No
Q8BH06,Yes,Yes,Yes,0,8,Yes
Q8BH07,No,No,No,0,0,No
Q8BH10,No,No,No,0,0,No
Q8BH15,No,No,No,0,0,No
Q8BH16,No,Yes,No,0,0,No
Q8BH18,No,No,No,0,25,Yes
Q8BH24,Yes,Yes,Yes,0,12,Yes
Q8BH26,No,Yes,No,0,10,No
Q8BH27,Yes,Yes,Yes,0,68,Yes
Q8BH31,No,No,No,0,4,Yes
Q8BH32,No,Yes,No,0,32,Yes
Q8BH34,No,Yes,No,0,70,No
Q8BH35,Yes,Yes,Yes,0,29,No
Q8BH43,No,No,No,0,0,No
Q8BH44,No,No,No,0,0,No
Q8BH47,No,No,No,0,0,No
Q8BH48,No,No,No,0,0,No
Q8BH49,No,No,No,0,0,No
Q8BH50,No,No,No,0,0,No
Q8BH51,No,No,No,0,0,No
Q8BH52,No,No,No,0,11,No
Q8BH53,No,No,No,0,0,No
Q8BH55,No,No,No,0,0,No
Q8BH57,No,No,No,0,0,No
Q8BH58,No,No,No,0,0,No
Q8BH59,No,No,No,0,0,No
Q8BH60,No,No,No,0,0,No
Q8BH61,No,No,No,0,0,No
Q8BH64,No,No,No,0,0,No
Q8BH65,No,No,No,0,0,No
Q8BH66,No,No,No,0,0,No
Q8BH69,No,No,No,0,0,No
Q8BH70,No,No,Yes,0,57,No
Q8BH73,No,Yes,No,0,14,No
Q8BH74,No,No,No,0,0,No
Q8BH75,No,No,No,0,0,No
Q8BH79,No,No,No,0,13,Yes
Q8BH82,No,No,No,0,0,No
Q8BH83,No,No,No,0,0,No
Q8BH86,No,No,Yes,0,18,No
Q8BH88,No,No,No,0,0,No
Q8BH89,Yes,Yes,Yes,0,0,No
Q8BH93,No,No,No,0,0,No
Q8BH95,No,No,No,0,0,No
Q8BH97,Yes,Yes,Yes,0,6,No
Q8BH98,No,No,No,0,12,No
Q8BHA0,No,No,Yes,0,27,No
Q8BHA1,Yes,Yes,Yes,0,34,No
Q8BHA3,No,No,No,0,0,No
Q8BHA9,No,Yes,Yes,0,48,No
Q8BHB0,No,No,No,0,0,No
Q8BHB3,No,Yes,No,0,0,Yes
Q8BHB4,No,No,No,0,0,No
Q8BHB7,No,No,No,0,0,No
Q8BHB9,No,No,No,0,0,No
Q8BHC0,Yes,Yes,Yes,0,12,Yes
Q8BHC1,No,No,No,0,0,No
Q8BHC4,No,No,No,0,6,No
Q8BHC7,No,No,No,0,6,No
Q8BHC9,Yes,Yes,Yes,0,21,No
Q8BHD0,No,No,No,0,0,No
Q8BHD1,No,No,No,0,0,No
Q8BHD4,No,No,No,0,36,No
Q8BHD7,No,No,No,0,0,No
Q8BHD8,No,No,No,0,0,No
Q8BHE0,No,No,Yes,0,5,No
Q8BHE1,No,No,No,0,0,No
Q8BHE3,No,No,No,0,6,No
Q8BHE4,Yes,Yes,Yes,0,32,No
Q8BHE5,Yes,Yes,Yes,0,31,No
Q8BHE8,No,No,Yes,0,6,No
Q8BHF7,No,Yes,No,0,0,No
Q8BHG1,No,No,No,0,0,No
Q8BHG2,No,No,No,0,0,No
Q8BHG3,No,Yes,No,0,39,No
Q8BHG9,No,No,No,0,0,No
Q8BHH1,No,Yes,No,0,0,Yes
Q8BHH2,No,No,Yes,0,11,No
Q8BHH8,No,Yes,No,0,14,No
Q8BHH9,No,Yes,No,0,5,No
Q8BHI4,No,No,No,0,0,No
Q8BHI7,No,No,No,0,0,No
Q8BHI9,No,No,No,0,12,No
Q8BHJ5,No,No,No,0,0,No
Q8BHJ6,No,Yes,No,0,46,Yes
Q8BHJ7,Yes,Yes,Yes,0,32,Yes
Q8BHJ9,No,No,No,0,0,No
Q8BHK0,No,No,No,0,0,No
Q8BHK1,No,Yes,No,0,5,Yes
Q8BHK2,Yes,Yes,Yes,0,30,Yes
Q8BHK3,No,No,No,0,26,Yes
Q8BHK6,Yes,Yes,Yes,0,36,Yes
Q8BHK9,No,No,No,0,0,No
Q8BHL3,No,No,No,0,0,No
Q8BHL4,No,No,No,0,12,Yes
Q8BHL5,No,No,No,0,0,No
Q8BHL6,No,No,No,0,0,No
Q8BHL7,No,No,No,0,0,No
Q8BHL8,No,No,No,0,0,No
Q8BHM9,No,Yes,No,0,12,Yes
Q8BHN0,No,Yes,No,0,34,Yes
Q8BHN1,No,No,No,0,0,No
Q8BHN3,Yes,Yes,Yes,0,22,No
Q8BHN5,No,No,No,0,0,No
Q8BHN7,No,No,No,0,0,No
Q8BHN9,No,No,No,0,0,No
Q8BHP2,No,No,No,0,0,No
Q8BHP7,Yes,Yes,Yes,0,36,No
Q8BHR2,No,No,No,0,0,No
Q8BHR8,No,No,No,0,0,No
Q8BHS3,No,No,No,0,0,No
Q8BHS6,No,Yes,No,0,30,No
Q8BHS8,No,No,No,0,0,No
Q8BHT6,Yes,Yes,Yes,0,12,No
Q8BHT7,No,No,No,0,0,No
Q8BHW2,No,No,No,0,0,No
Q8BHW5,No,Yes,No,0,40,No
Q8BHW6,No,No,No,0,0,No
Q8BHW9,No,No,No,0,0,No
Q8BHX1,No,No,No,0,0,No
Q8BHX3,No,No,No,0,0,No
Q8BHY2,No,No,No,0,6,No
Q8BHY3,No,No,No,0,35,Yes
Q8BHY8,No,No,No,0,23,No
Q8BHZ0,No,No,No,0,0,No
Q8BHZ4,No,No,No,0,0,No
Q8BHZ5,No,No,No,0,0,No
Q8BI06,Yes,Yes,Yes,0,60,No
Q8BI08,No,Yes,No,0,0,No
Q8BI17,No,No,No,0,0,No
Q8BI21,No,No,No,0,0,No
Q8BI22,No,No,No,0,0,No
Q8BI29,No,No,No,0,0,No
Q8BI36,No,No,No,0,12,No
Q8BI41,Yes,Yes,Yes,0,46,Yes
Q8BI55,No,No,No,0,0,No
Q8BI66,No,No,No,0,0,No
Q8BI67,No,No,No,0,0,No
Q8BI69,No,No,No,0,0,No
Q8BI71,No,No,No,0,0,No
Q8BI72,No,No,No,0,0,No
Q8BI73,No,No,No,0,0,No
Q8BI79,No,No,No,0,0,No
Q8BI84,Yes,Yes,Yes,0,118,No
Q8BI99,No,No,No,0,0,No
Q8BIA3,No,No,No,0,0,No
Q8BIA4,No,No,No,0,0,No
Q8BID6,No,No,No,0,0,No
Q8BID8,No,No,No,0,0,No
Q8BIE6,No,No,No,0,0,No
Q8BIF0,Yes,Yes,Yes,0,0,Yes
Q8BIF2,No,No,No,0,0,No
Q8BIF9,No,No,No,0,0,No
Q8BIG2,No,No,No,0,0,No
Q8BIG4,No,No,No,0,0,No
Q8BIG7,No,Yes,No,0,0,No
Q8BIH0,No,No,No,0,0,No
Q8BII1,No,No,No,0,0,No
Q8BIJ6,No,No,No,0,0,No
Q8BIJ7,No,No,No,0,0,No
Q8BIK4,No,No,No,0,0,No
Q8BIK6,No,No,No,0,78,Yes
Q8BIL2,No,No,No,0,0,No
Q8BIL5,No,No,No,0,0,No
Q8BIP0,No,No,No,0,0,No
Q8BIQ3,No,No,No,0,0,No
Q8BIQ5,No,No,No,0,0,No
Q8BIQ8,No,No,No,0,0,No
Q8BIR2,No,No,No,0,0,No
Q8BIS8,No,Yes,Yes,0,36,No
Q8BIV3,No,No,No,0,0,No
Q8BIV7,No,No,No,0,0,No
Q8BIW1,No,Yes,No,0,0,No
Q8BIW9,No,No,No,0,0,No
Q8BIX3,No,No,No,0,0,No
Q8BIX9,No,Yes,No,0,16,No
Q8BIY1,No,No,No,0,0,No
Q8BIY3,No,No,No,0,0,No
Q8BIZ0,No,Yes,No,0,82,Yes
Q8BIZ1,No,No,No,0,0,No
Q8BIZ6,No,No,No,0,0,No
Q8BJ03,No,No,No,0,0,No
Q8BJ05,No,No,No,0,0,No
Q8BJ25,No,No,No,0,0,No
Q8BJ34,No,No,No,0,0,No
Q8BJ37,No,No,No,0,0,No
Q8BJ42,No,No,No,0,0,No
Q8BJ48,Yes,Yes,Yes,0,26,No
Q8BJ51,No,No,No,0,0,No
Q8BJ52,No,No,No,0,0,No
Q8BJ56,No,Yes,No,0,0,Yes
Q8BJ63,No,No,No,0,0,No
Q8BJ64,No,Yes,No,0,0,No
Q8BJ66,Yes,Yes,Yes,0,12,No
Q8BJ71,No,No,No,0,28,No
Q8BJ73,Yes,Yes,Yes,0,18,No
Q8BJ83,No,No,No,0,0,No
Q8BJ90,No,No,No,0,0,No
Q8BJA2,No,No,No,0,26,No
Q8BJA3,No,No,No,0,0,No
Q8BJD1,Yes,Yes,Yes,0,62,No
Q8BJE2,No,Yes,No,0,32,Yes
Q8BJF9,No,No,No,0,0,No
Q8BJG4,No,No,No,0,0,No
Q8BJH1,No,No,No,0,0,No
Q8BJI1,No,No,No,0,22,Yes
Q8BJI4,No,No,No,0,0,No
Q8BJK1,No,No,No,0,0,No
Q8BJL0,No,No,No,0,0,No
Q8BJL1,No,No,No,0,0,No
Q8BJM3,No,No,No,0,0,No
Q8BJM5,No,Yes,No,0,0,Yes
Q8BJM7,No,No,No,0,25,No
Q8BJN4,No,No,No,0,2,No
Q8BJQ2,No,No,No,0,0,No
Q8BJQ4,No,No,No,0,0,No
Q8BJQ9,No,Yes,No,0,60,No
Q8BJR6,Yes,Yes,Yes,0,2,No
Q8BJS4,No,No,No,0,20,No
Q8BJS7,No,No,No,0,0,No
Q8BJS8,No,No,No,0,0,No
Q8BJT9,Yes,Yes,Yes,0,8,No
Q8BJU0,No,No,No,0,0,No
Q8BJU2,No,Yes,No,0,34,Yes
Q8BJU9,No,No,No,0,0,No
Q8BJW5,No,No,No,0,21,No
Q8BJW6,No,No,No,0,0,No
Q8BJW7,No,No,No,0,0,No
Q8BJY1,No,No,No,0,0,No
Q8BJZ3,No,No,No,0,10,No
Q8BJZ4,No,No,No,0,0,No
Q8BK03,No,Yes,No,0,0,No
Q8BK06,No,No,No,0,0,No
Q8BK08,No,No,No,0,0,No
Q8BK26,No,No,No,0,0,No
Q8BK30,No,No,No,0,0,No
Q8BK35,No,No,No,0,0,No
Q8BK48,Yes,Yes,Yes,0,14,No
Q8BK58,No,No,No,0,0,No
Q8BK62,Yes,Yes,Yes,0,11,No
Q8BK63,No,No,No,0,0,No
Q8BK64,No,No,No,0,0,No
Q8BK67,No,No,No,0,0,No
Q8BK72,No,No,No,0,0,No
Q8BK75,No,No,No,0,0,No
Q8BK84,No,No,No,0,0,No
Q8BKA3,No,No,No,0,0,No
Q8BKC5,No,No,No,0,0,No
Q8BKC8,No,No,No,0,0,No
Q8BKD6,No,No,No,0,12,No
Q8BKE5,No,No,No,0,0,No
Q8BKE6,No,Yes,Yes,0,20,No
Q8BKE9,No,No,No,0,0,No
Q8BKF1,No,No,No,0,0,No
Q8BKG3,Yes,Yes,Yes,0,120,Yes
Q8BKG4,Yes,Yes,Yes,0,36,Yes
Q8BKH7,No,No,No,0,0,No
Q8BKI2,No,No,No,0,0,No
Q8BKJ9,No,No,No,0,0,No
Q8BKK4,No,No,No,0,0,No
Q8BKK5,No,No,No,0,0,No
Q8BKN5,No,No,No,0,0,No
Q8BKN6,No,Yes,No,0,11,No
Q8BKR5,No,No,No,0,0,No
Q8BKS9,No,No,No,0,0,No
Q8BKT2,No,No,No,0,0,No
Q8BKT3,No,No,No,0,0,No
Q8BKT6,No,Yes,No,0,10,Yes
Q8BKT7,No,No,No,0,0,No
Q8BKT8,No,No,No,0,0,No
Q8BKU8,Yes,Yes,No,0,18,No
Q8BKV0,Yes,Yes,Yes,0,26,No
Q8BKV1,Yes,Yes,Yes,0,12,No
Q8BKW4,No,No,No,0,0,No
Q8BKX1,No,No,No,0,0,No
Q8BKX6,No,No,No,0,0,No
Q8BKX7,No,No,No,0,0,No
Q8BKY8,No,No,No,0,0,No
Q8BKZ9,No,No,No,0,0,No
Q8BL00,Yes,Yes,Yes,0,58,Yes
Q8BL03,No,No,No,0,0,No
Q8BL06,No,No,No,0,0,No
Q8BL07,No,No,No,0,8,Yes
Q8BL43,No,No,No,0,0,No
Q8BL48,No,No,No,0,0,No
Q8BL65,No,No,No,0,0,No
Q8BL66,No,No,No,0,0,No
Q8BL74,No,No,No,0,0,No
Q8BL80,No,No,No,0,0,No
Q8BL86,No,No,No,0,0,No
Q8BL95,No,No,No,0,0,No
Q8BL97,No,No,Yes,0,0,No
Q8BL99,No,No,No,0,66,No
Q8BLA1,No,No,No,0,0,No
Q8BLA8,No,No,No,0,58,Yes
Q8BLB0,No,No,No,0,0,No
Q8BLB7,No,No,No,0,0,No
Q8BLB8,No,No,No,0,0,No
Q8BLC3,Yes,Yes,Yes,0,6,No
Q8BLD6,No,No,No,0,0,No
Q8BLD9,No,Yes,No,0,35,Yes
Q8BLE7,No,No,No,0,18,No
Q8BLF1,Yes,Yes,Yes,0,46,No
Q8BLF2,No,No,No,0,0,No
Q8BLG0,No,No,No,0,0,No
Q8BLG2,No,No,No,0,42,Yes
Q8BLH5,Yes,Yes,Yes,0,14,Yes
Q8BLH7,No,No,No,0,0,No
Q8BLI0,Yes,Yes,Yes,0,79,No
Q8BLI4,Yes,Yes,Yes,0,68,No
Q8BLJ3,No,No,No,0,0,No
Q8BLK3,Yes,Yes,Yes,0,38,No
Q8BLK9,No,No,No,0,0,No
Q8BLM0,No,No,No,0,0,No
Q8BLN5,No,No,No,0,0,No
Q8BLN6,No,No,No,0,0,No
Q8BLQ0,No,No,No,0,0,No
Q8BLQ7,No,No,No,0,10,No
Q8BLQ9,Yes,Yes,Yes,0,32,Yes
Q8BLR2,No,No,No,0,0,No
Q8BLR5,No,No,No,0,0,No
Q8BLR7,No,No,No,0,0,No
Q8BLR9,No,No,No,0,0,No
Q8BLS7,No,Yes,Yes,0,6,No
Q8BLU0,Yes,No,No,0,30,Yes
Q8BLU2,No,No,No,0,0,No
Q8BLV3,No,Yes,Yes,0,42,No
Q8BLX4,No,No,No,0,6,No
Q8BLX7,Yes,Yes,Yes,0,29,No
Q8BLY1,Yes,Yes,Yes,0,12,No
Q8BLY2,No,No,Yes,0,33,No
Q8BLY3,Yes,Yes,Yes,0,36,Yes
Q8BLY7,No,No,No,0,0,No
Q8BM13,No,No,No,0,0,No
Q8BM14,Yes,Yes,Yes,0,13,No
Q8BM15,Yes,Yes,Yes,0,0,No
Q8BM39,No,No,No,0,0,No
Q8BM47,No,No,No,0,0,No
Q8BM54,No,No,No,0,0,No
Q8BM55,No,No,No,0,18,No
Q8BM65,No,No,No,0,0,No
Q8BM72,Yes,Yes,Yes,0,72,No
Q8BM75,No,No,No,0,0,No
Q8BM81,No,Yes,Yes,0,46,No
Q8BM85,No,No,No,0,0,No
Q8BM86,Yes,Yes,Yes,0,0,No
Q8BM88,Yes,Yes,Yes,0,26,No
Q8BM89,No,Yes,No,0,38,No
Q8BM92,Yes,Yes,Yes,0,22,Yes
Q8BM96,No,Yes,No,0,150,Yes
Q8BMA3,No,No,No,0,0,No
Q8BMA5,No,No,No,0,0,No
Q8BMA6,No,No,No,0,0,No
Q8BMB0,No,No,No,0,0,No
Q8BMB3,No,No,No,0,0,No
Q8BMC0,No,Yes,No,0,36,Yes
Q8BMC1,No,No,No,0,0,No
Q8BMC3,No,No,No,0,0,No
Q8BMC4,No,No,No,0,0,No
Q8BMD2,No,No,No,0,0,No
Q8BMD5,No,Yes,No,0,0,No
Q8BMD6,No,Yes,No,0,17,No
Q8BMD7,No,No,No,0,0,No
Q8BMD8,No,No,No,0,0,No
Q8BME9,Yes,Yes,Yes,0,36,No
Q8BMF3,No,No,No,0,0,No
Q8BMF4,No,No,No,0,0,No
Q8BMF5,Yes,Yes,Yes,0,70,Yes
Q8BMF8,No,Yes,No,0,28,Yes
Q8BMG1,No,No,No,0,0,No
Q8BMG7,No,No,No,0,0,No
Q8BMG8,No,No,No,0,0,No
Q8BMI0,No,No,No,0,0,No
Q8BMI3,No,No,No,0,0,No
Q8BMI4,No,No,No,0,0,No
Q8BMJ2,No,No,No,0,0,No
Q8BMJ3,No,No,No,0,0,No
Q8BMJ7,No,Yes,No,0,0,No
Q8BMJ8,No,No,No,0,0,No
Q8BMK0,No,No,No,0,0,No
Q8BMK1,No,No,No,0,0,No
Q8BMK4,No,No,No,0,24,Yes
Q8BMK5,No,No,No,0,0,No
Q8BML1,No,No,No,0,41,No
Q8BML2,Yes,Yes,Yes,0,24,No
Q8BML9,No,No,No,0,0,No
Q8BMN3,Yes,Yes,Yes,0,24,Yes
Q8BMN4,Yes,Yes,No,0,64,No
Q8BMP4,No,No,No,0,8,Yes
Q8BMP6,No,No,No,0,0,No
Q8BMQ2,No,No,No,0,0,No
Q8BMQ3,No,No,No,0,0,No
Q8BMQ8,No,No,No,0,0,No
Q8BMS1,No,No,No,0,0,No
Q8BMS2,Yes,Yes,Yes,0,6,No
Q8BMS4,No,No,No,0,0,No
Q8BMS9,No,No,No,0,0,No
Q8BMT4,Yes,No,Yes,0,70,Yes
Q8BMT9,No,No,Yes,0,0,No
Q8BMU0,No,No,No,0,0,No
Q8BMW7,No,No,No,0,9,Yes
Q8BMY7,Yes,Yes,Yes,0,6,No
Q8BMZ5,No,No,No,0,0,No
Q8BN21,No,No,No,0,12,No
Q8BN57,No,No,No,0,6,No
Q8BN58,No,No,No,0,0,No
Q8BN59,No,No,No,0,0,No
Q8BN78,No,No,No,0,0,No
Q8BN82,No,Yes,No,0,29,No
Q8BNA6,Yes,Yes,Yes,0,298,Yes
Q8BND3,No,No,No,0,0,No
Q8BND4,No,No,No,0,0,No
Q8BND5,Yes,Yes,Yes,0,72,No
Q8BNE1,No,No,No,0,0,No
Q8BNI4,No,No,No,0,0,No
Q8BNJ2,Yes,Yes,Yes,0,16,No
Q8BNJ3,No,No,No,0,0,No
Q8BNJ6,Yes,Yes,Yes,0,58,Yes
Q8BNL5,No,No,No,0,0,No
Q8BNN1,No,No,No,0,0,No
Q8BNQ3,No,No,No,0,20,No
Q8BNU0,No,No,No,0,0,No
Q8BNV1,No,No,No,0,0,No
Q8BNW9,No,No,No,0,0,No
Q8BNX1,No,Yes,No,0,40,Yes
Q8BNX7,No,No,No,0,0,No
Q8BNY6,No,No,No,0,0,No
Q8BP00,No,No,No,0,0,No
Q8BP01,No,No,No,0,0,No
Q8BP07,No,Yes,No,0,0,No
Q8BP22,No,No,No,0,0,No
Q8BP27,No,No,No,0,0,No
Q8BP31,No,No,No,0,4,No
Q8BP40,Yes,No,Yes,0,6,No
Q8BP47,No,No,No,0,0,No
Q8BP48,No,No,No,0,0,No
Q8BP56,No,No,No,0,0,No
Q8BP67,No,No,No,0,0,No
Q8BP71,No,No,No,0,0,No
Q8BP74,No,No,Yes,0,5,No
Q8BP78,No,No,No,0,0,No
Q8BP86,No,No,No,0,0,No
Q8BP92,Yes,Yes,Yes,0,0,No
Q8BP97,No,Yes,No,0,1,No
Q8BP99,No,No,No,0,0,No
Q8BPA8,No,No,No,0,0,No
Q8BPB0,No,No,No,0,0,No
Q8BPB5,Yes,Yes,Yes,0,22,No
Q8BPC6,No,No,No,0,0,No
Q8BPE4,No,No,No,0,0,No
Q8BPG6,Yes,Yes,Yes,0,5,No
Q8BPI1,No,No,No,0,0,No
Q8BPK2,No,No,No,0,0,No
Q8BPM0,No,No,No,0,0,No
Q8BPM2,No,No,No,0,0,No
Q8BPM6,Yes,No,Yes,0,0,No
Q8BPN8,No,No,No,0,49,No
Q8BPP0,No,No,No,0,0,No
Q8BPP1,No,No,No,0,0,No
Q8BPP5,Yes,Yes,Yes,0,4,No
Q8BPQ7,No,No,No,0,0,No
Q8BPS4,Yes,Yes,Yes,0,24,No
Q8BPT6,No,No,Yes,0,0,No
Q8BPU7,No,No,No,0,0,No
Q8BPW0,No,No,No,0,0,No
Q8BPX9,No,No,No,0,15,No
Q8BPY9,No,No,No,0,0,No
Q8BPZ8,No,No,No,0,0,No
Q8BQ30,No,No,No,0,0,No
Q8BQ33,No,No,No,0,0,No
Q8BQ47,Yes,Yes,Yes,0,6,No
Q8BQ48,No,No,No,0,0,No
Q8BQ86,No,Yes,Yes,0,52,No
Q8BQ89,No,No,No,0,0,No
Q8BQB4,Yes,Yes,Yes,0,20,No
Q8BQB6,No,No,No,0,0,No
Q8BQC3,Yes,Yes,Yes,0,78,No
Q8BQC8,No,No,No,0,0,No
Q8BQH4,No,No,No,0,0,No
Q8BQH6,Yes,Yes,Yes,0,17,No
Q8BQJ6,No,No,No,0,0,No
Q8BQM4,No,No,No,0,0,No
Q8BQM7,No,No,No,0,0,No
Q8BQM8,No,No,No,0,0,No
Q8BQM9,No,No,No,0,0,No
Q8BQN5,No,No,No,0,0,No
Q8BQN6,No,No,No,0,0,No
Q8BQP8,No,No,No,0,0,No
Q8BQP9,No,No,No,0,0,No
Q8BQQ1,No,No,No,0,0,No
Q8BQR4,No,No,No,0,0,No
Q8BQR7,No,No,No,0,0,No
Q8BQS4,No,No,No,0,0,No
Q8BQS5,No,No,No,0,3,Yes
Q8BQT2,No,Yes,Yes,0,22,No
Q8BQU3,No,No,No,0,0,No
Q8BQU6,No,Yes,No,0,12,Yes
Q8BQU7,No,No,No,0,10,No
Q8BQX5,No,No,No,0,0,No
Q8BQY8,No,No,No,0,0,No
Q8BQZ4,No,No,No,0,0,No
Q8BQZ5,No,No,No,0,0,No
Q8BQZ8,No,No,No,0,6,Yes
Q8BR07,No,No,No,0,0,No
Q8BR21,Yes,Yes,Yes,0,0,No
Q8BR26,No,No,No,0,0,Yes
Q8BR27,No,No,No,0,0,No
Q8BR37,No,Yes,No,0,0,No
Q8BR63,No,No,No,0,0,No
Q8BR65,No,Yes,Yes,0,0,No
Q8BR70,No,No,No,0,0,No
Q8BR76,Yes,Yes,Yes,0,51,Yes
Q8BR86,Yes,Yes,Yes,0,66,Yes
Q8BR90,No,No,No,0,0,No
Q8BR92,No,No,No,0,0,No
Q8BR93,No,No,No,0,0,No
Q8BRB7,No,No,No,0,0,No
Q8BRC6,No,No,No,0,0,No
Q8BRE0,No,No,No,0,0,No
Q8BRF7,No,No,No,0,0,No
Q8BRG6,No,No,No,0,0,No
Q8BRG8,No,No,No,0,4,No
Q8BRH0,No,Yes,No,0,61,No
Q8BRH3,No,No,No,0,0,No
Q8BRH4,No,No,No,0,0,No
Q8BRJ3,No,Yes,No,0,0,No
Q8BRJ4,No,No,No,0,0,No
Q8BRK8,No,No,No,0,0,No
Q8BRK9,No,No,No,0,50,No
Q8BRM2,No,No,No,0,0,No
Q8BRM6,No,No,No,0,0,No
Q8BRN9,No,No,No,0,0,No
Q8BRT1,No,No,No,0,0,No
Q8BRU4,No,No,No,0,22,Yes
Q8BRU6,No,Yes,No,0,17,No
Q8BRV5,No,No,No,0,0,No
Q8BRX9,No,No,No,0,0,No
Q8BS03,Yes,Yes,Yes,0,15,No
Q8BS35,No,No,No,0,6,No
Q8BS39,No,No,No,0,0,No
Q8BS40,No,No,No,0,0,No
Q8BS45,No,No,No,0,0,No
Q8BS90,No,No,No,0,0,No
Q8BS95,No,No,No,0,10,No
Q8BSA9,No,No,No,0,0,No
Q8BSD4,No,Yes,No,0,8,Yes
Q8BSD5,No,Yes,Yes,0,6,No
Q8BSE0,No,No,No,0,24,No
Q8BSF4,No,No,No,0,0,No
Q8BSF5,No,No,No,0,0,No
Q8BSI6,No,No,No,0,0,No
Q8BSK8,No,No,No,0,0,No
Q8BSL4,No,Yes,Yes,0,64,No
Q8BSL7,No,No,No,0,0,No
Q8BSM5,No,No,No,0,0,No
Q8BSM7,No,No,No,0,16,No
Q8BSN3,No,No,Yes,0,11,No
Q8BSN5,No,No,No,0,0,No
Q8BSN9,No,No,No,0,0,No
Q8BSP2,No,No,No,0,0,No
Q8BSQ9,No,No,No,0,0,No
Q8BSS9,No,No,No,0,0,No
Q8BST6,No,No,No,0,0,No
Q8BSU2,Yes,Yes,Yes,0,0,Yes
Q8BSU7,No,No,No,0,0,No
Q8BSV3,No,No,No,0,0,No
Q8BSY0,No,No,No,0,60,No
Q8BSZ2,No,No,No,0,0,No
Q8BT07,No,No,No,0,0,No
Q8BT14,No,No,No,0,0,No
Q8BT18,No,Yes,Yes,0,24,Yes
Q8BT20,Yes,Yes,Yes,0,6,No
Q8BT35,No,Yes,No,0,0,No
Q8BT42,No,Yes,No,0,0,No
Q8BT51,No,No,No,0,0,No
Q8BT60,No,No,No,0,0,No
Q8BT88,No,No,No,0,0,No
Q8BTC1,No,Yes,No,0,0,No
Q8BTE0,No,No,No,0,0,No
Q8BTE5,No,No,No,0,0,No
Q8BTE6,Yes,Yes,Yes,0,0,No
Q8BTF7,No,No,No,0,0,No
Q8BTF8,No,No,No,0,0,No
Q8BTG3,No,No,No,0,0,No
Q8BTG6,No,Yes,Yes,0,54,No
Q8BTG7,No,No,No,0,0,No
Q8BTH6,No,No,No,0,0,No
Q8BTH8,No,No,No,0,0,No
Q8BTI7,No,No,No,0,0,No
Q8BTI8,No,No,No,0,0,No
Q8BTI9,No,No,No,0,0,No
Q8BTJ4,Yes,No,Yes,0,84,Yes
Q8BTK5,No,No,No,0,0,No
Q8BTM8,No,No,No,0,0,No
Q8BTM9,No,No,No,0,0,No
Q8BTN6,No,No,No,0,0,No
Q8BTP0,No,No,Yes,0,9,No
Q8BTP3,Yes,Yes,Yes,0,44,Yes
Q8BTQ0,No,No,No,0,0,No
Q8BTR5,No,No,No,0,0,No
Q8BTS4,No,No,No,0,0,No
Q8BTT6,No,No,No,0,0,No
Q8BTU1,No,No,No,0,0,No
Q8BTU7,No,Yes,Yes,0,12,No
Q8BTV1,Yes,Yes,Yes,0,24,No
Q8BTV2,No,No,No,0,0,No
Q8BTW3,No,No,No,0,0,No
Q8BTW8,No,Yes,Yes,0,25,No
Q8BTW9,No,No,No,0,0,No
Q8BTX9,No,No,No,0,0,No
Q8BTY1,No,No,No,0,0,No
Q8BTY2,No,No,No,0,58,Yes
